#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
tcobra2;Twin Cobra II (Ver 2.1O 1995/11/30);Taito Classics;;1995;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
twinhawk;Twin Hawk (World);Taito Classics;;1989;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
twinqix;Twin Qix (Ver 1.0A 1995/01/17) (Prototype);Taito Classics;;1995;Taito America Corporation;Puzzle;;;;;0;;;;;
undrfire;Under Fire (World);Taito Classics;;1993;Taito Corporation Japan;Gun;;;;;0;;;;;
victnine;Victorious Nine;Taito Classics;;1984;Taito;Sports/Baseball;;;;;0;;;;;
viofight;Violence Fight (World);Taito Classics;;1989;Taito Corporation Japan;Fighter;;;;;0;;;;;
volfied;Volfied (World, revision 1);Taito Classics;;1989;Taito Corporation Japan;Puzzle;;;;;0;;;;;
warriorb;Warrior Blade - Rastan Saga Episode III (Japan);Taito Classics;;1991;Taito Corporation;Beat-'Em-Up;;;;;0;;;;;
waterski;Water Ski;Taito Classics;;1983;Taito Corporation;Sports/Skiing;;;;;0;;;;;
wwestern;Wild Western (set 1);Taito Classics;;1982;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
yukiwo;Yukiwo (World, prototype);Taito Classics;masterw;1989;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
zookeep;Zoo Keeper (set 1);Taito Classics;;1982;Taito America Corporation;Platform;;;;;0;;;;;
